user_id,species,breed,age_months,source,device,weekday,returning_user,discount_seen,campaign_type,session_time,pages_viewed,shelter_rating,distance_km,vet_check_available,neutered,viewed_product,photo_clicks,breed_views,added_to_cart,purchased,abandoned
U00743,cat,Mixed,6-12,organic,desktop,Thursday,1,1,retargeting,12.61,5,5.0,1.0,0,0,1,2,2,1,0,1
U00744,cat,Maine Coon,3-6,social_media,desktop,Friday,1,1,seasonal,4.43,6,4.7,23.3,0,1,1,1,2,1,1,0
U00745,dog,Beagle,0-3,email,mobile,Tuesday,0,0,awareness,0.5,2,3.4,9.5,0,1,0,0,0,0,0,0
U00746,bird,Canary,6-12,email,desktop,Friday,1,0,none,6.89,4,3.7,11.7,0,1,1,4,1,1,1,0
U00747,dog,Chihuahua,6-12,paid_ad,mobile,Friday,0,0,awareness,2.13,2,3.2,2.2,1,1,0,0,0,0,0,0
U00748,cat,Mixed,24+,organic,mobile,Sunday,0,1,none,9.3,2,4.8,8.6,0,1,1,2,3,0,0,1
U00749,bird,Cockatiel,6-12,organic,desktop,Sunday,0,0,retargeting,9.09,8,3.8,10.2,0,1,0,0,0,0,0,0
U00750,cat,Sphynx,0-3,paid_ad,desktop,Sunday,1,0,seasonal,1.22,4,3.1,1.0,1,1,1,3,2,0,0,1
U00751,dog,Bulldog,12-24,referral,mobile,Wednesday,0,0,none,4.19,2,4.2,2.9,1,0,1,3,4,0,0,1
U00752,bird,Mixed,12-24,organic,mobile,Sunday,1,0,awareness,4.12,4,3.5,6.9,1,1,1,2,1,0,0,1
U00753,cat,Siamese,0-3,social_media,mobile,Thursday,1,1,seasonal,3.82,4,3.8,3.0,1,1,1,1,2,1,1,0
U00754,dog,Poodle,12-24,organic,mobile,Sunday,1,0,none,3.28,8,3.9,5.8,1,1,1,2,2,0,0,1
U00755,dog,Golden Retriever,3-6,organic,tablet,Tuesday,0,1,awareness,1.68,6,3.2,31.6,1,1,0,0,0,1,1,0
U00756,rabbit,Mini Rex,6-12,social_media,desktop,Friday,0,0,seasonal,1.61,8,4.0,14.7,1,1,1,4,4,0,0,1
U00757,cat,Bengal,6-12,organic,mobile,Sunday,0,0,seasonal,6.65,4,3.6,12.0,1,1,1,4,2,1,1,0
U00758,cat,Mixed,12-24,paid_ad,desktop,Sunday,0,0,awareness,0.5,6,4.4,27.9,0,1,1,1,1,0,0,1
U00759,bird,Cockatiel,0-3,social_media,mobile,Saturday,1,1,none,5.28,5,3.5,4.1,1,1,1,4,0,0,0,1
U00760,rabbit,Mixed,0-3,organic,mobile,Saturday,0,0,none,2.62,3,4.9,56.0,1,1,1,2,4,0,0,1
U00761,dog,Bulldog,6-12,organic,tablet,Tuesday,1,0,awareness,17.89,1,4.5,3.7,1,1,1,4,4,1,0,1
U00762,dog,Mixed,6-12,paid_ad,desktop,Saturday,1,0,none,46.2,3,3.2,10.2,0,1,1,0,2,0,0,1
U00763,dog,Poodle,24+,organic,desktop,Friday,0,0,none,8.5,6,3.3,49.8,1,1,1,3,1,0,0,1
U00764,cat,Maine Coon,0-3,email,mobile,Monday,0,0,retargeting,2.42,3,3.7,6.1,1,1,0,0,0,0,0,0
U00765,dog,Golden Retriever,3-6,social_media,desktop,Tuesday,0,0,retargeting,5.03,6,3.1,2.7,0,1,0,0,0,0,0,0
U00766,cat,Sphynx,12-24,email,mobile,Tuesday,0,0,retargeting,1.04,1,3.1,7.8,1,0,1,4,1,1,0,1
U00767,rabbit,Mini Rex,6-12,social_media,desktop,Saturday,0,0,none,0.63,1,4.4,4.0,0,1,0,0,0,0,0,0
U00768,bird,Canary,24+,organic,tablet,Tuesday,0,1,none,4.32,6,3.7,20.7,1,0,1,1,1,1,1,0
U00769,dog,Poodle,0-3,organic,mobile,Thursday,0,0,retargeting,7.45,3,3.4,38.0,0,0,1,6,1,1,0,1
U00770,rabbit,Mixed,0-3,organic,desktop,Thursday,1,0,retargeting,1.82,3,3.7,29.2,1,1,0,0,0,0,0,0
U00771,dog,Beagle,6-12,social_media,mobile,Friday,0,0,retargeting,2.48,4,5.0,2.3,1,1,1,3,1,0,0,1
U00772,rabbit,Mixed,6-12,email,mobile,Saturday,0,0,seasonal,2.83,3,4.8,45.2,0,0,0,0,0,0,0,0
U00773,dog,Mixed,6-12,organic,desktop,Saturday,0,0,seasonal,18.6,1,3.5,20.0,0,1,1,5,3,1,0,1
U00774,dog,Labrador,12-24,organic,mobile,Friday,1,0,awareness,0.68,3,3.2,21.3,1,0,0,0,0,0,0,0
U00775,rabbit,Mixed,3-6,social_media,desktop,Thursday,1,0,none,1.62,7,3.7,12.0,0,1,1,5,2,0,0,1
U00776,dog,Mixed,3-6,email,mobile,Thursday,0,0,awareness,11.41,5,3.0,7.0,0,1,0,0,0,0,0,0
U00777,dog,Bulldog,0-3,referral,tablet,Sunday,1,0,awareness,0.5,1,3.4,4.4,0,1,1,3,3,0,0,1
U00778,cat,Bengal,6-12,email,mobile,Wednesday,1,1,none,4.86,5,4.2,9.5,0,1,1,4,0,1,1,0
U00779,cat,Siamese,12-24,social_media,mobile,Wednesday,1,1,retargeting,4.64,3,3.2,24.5,1,1,0,0,0,0,0,0
U00780,cat,Mixed,0-3,email,mobile,Saturday,0,1,none,2.2,3,3.3,5.6,1,1,0,0,0,0,0,0
U00781,cat,Persian,0-3,referral,tablet,Thursday,1,0,retargeting,4.1,3,3.9,33.1,1,1,0,0,0,0,0,0
U00782,cat,Bengal,12-24,paid_ad,desktop,Sunday,0,0,none,15.06,7,4.4,2.4,0,0,1,0,2,0,0,1
U00783,dog,Golden Retriever,0-3,social_media,desktop,Wednesday,1,1,awareness,1.41,2,4.1,1.0,1,0,0,0,0,0,0,0
U00784,dog,Poodle,0-3,organic,mobile,Saturday,0,0,seasonal,1.2,3,4.5,10.5,0,1,0,0,0,0,0,0
U00785,dog,German Shepherd,6-12,organic,mobile,Monday,1,0,none,3.27,2,3.2,39.7,1,1,1,4,2,0,0,1
U00786,bird,Cockatiel,3-6,social_media,mobile,Thursday,1,0,awareness,1.85,2,3.3,27.1,1,1,1,4,0,1,0,1
U00787,cat,Persian,12-24,paid_ad,desktop,Wednesday,0,0,none,6.66,10,4.8,2.2,1,1,1,5,2,0,0,1
U00788,cat,Maine Coon,6-12,social_media,mobile,Saturday,1,1,seasonal,11.54,4,4.9,2.3,1,1,1,4,1,1,1,0
U00789,cat,Ragdoll,0-3,organic,tablet,Sunday,0,1,retargeting,16.19,1,4.6,1.5,1,0,0,0,0,0,0,0
U00790,bird,Canary,3-6,paid_ad,desktop,Thursday,0,1,seasonal,1.57,5,4.4,23.2,1,1,1,1,1,0,0,1
U00791,dog,German Shepherd,0-3,paid_ad,mobile,Saturday,0,1,seasonal,1.64,1,3.1,6.0,0,0,1,1,4,0,0,1
U00792,cat,Sphynx,0-3,organic,mobile,Saturday,1,0,retargeting,0.8,7,5.0,6.1,1,1,1,1,2,1,1,0
U00793,cat,Bengal,24+,email,desktop,Sunday,0,1,none,20.5,3,3.4,38.9,0,1,1,4,1,1,1,0
U00794,cat,Maine Coon,0-3,social_media,mobile,Saturday,0,0,none,2.31,1,3.8,15.4,1,0,1,2,3,0,0,1
U00795,dog,Poodle,0-3,paid_ad,mobile,Monday,1,0,awareness,2.72,5,4.3,40.0,0,0,1,3,1,0,0,1
U00796,bird,Canary,3-6,paid_ad,mobile,Saturday,1,0,awareness,5.68,1,4.1,4.1,1,1,0,0,0,0,0,0
U00797,bird,Lovebird,6-12,social_media,desktop,Friday,1,1,retargeting,4.32,4,5.0,20.3,0,1,1,1,3,0,0,1
U00798,cat,Persian,24+,email,desktop,Monday,0,1,none,0.99,1,4.2,1.5,1,1,1,2,1,0,0,1
U00799,cat,Ragdoll,3-6,paid_ad,mobile,Wednesday,0,0,none,2.62,2,3.4,16.4,1,1,0,0,0,0,0,0
U00800,bird,Canary,0-3,social_media,mobile,Sunday,0,0,awareness,3.48,4,4.1,8.5,0,0,0,0,0,0,0,0
U00801,cat,Mixed,6-12,social_media,mobile,Sunday,0,0,none,5.78,2,3.7,1.0,1,1,0,0,0,0,0,0
U00802,dog,Mixed,12-24,paid_ad,desktop,Saturday,0,0,retargeting,8.09,10,4.3,1.3,1,1,0,0,0,0,0,0
U00803,cat,Bengal,3-6,organic,mobile,Sunday,0,0,awareness,0.58,3,3.1,42.4,1,1,1,6,1,0,0,1
U00804,cat,Persian,0-3,social_media,mobile,Saturday,1,1,retargeting,1.65,3,3.6,23.0,1,1,1,2,6,1,1,0
U00805,cat,Ragdoll,12-24,paid_ad,tablet,Monday,0,0,none,8.6,4,4.1,24.2,1,0,0,0,0,0,0,0
U00806,cat,Bengal,6-12,paid_ad,tablet,Wednesday,0,0,seasonal,13.79,4,4.6,1.0,1,1,1,3,3,0,0,1
U00807,bird,Mixed,6-12,social_media,tablet,Monday,0,1,none,0.5,5,4.7,20.7,1,1,0,0,0,1,1,0
U00808,bird,Canary,3-6,organic,desktop,Monday,0,0,none,0.5,2,4.8,1.0,1,0,1,1,2,1,0,1
U00809,cat,Sphynx,12-24,social_media,mobile,Tuesday,0,0,retargeting,4.69,1,3.8,5.0,1,1,1,2,2,1,1,0
U00810,dog,Labrador,3-6,organic,mobile,Friday,0,1,none,3.61,7,4.2,10.3,0,1,1,5,2,1,0,1
U00811,reptile,Mixed,6-12,organic,mobile,Sunday,1,1,none,0.59,1,4.2,7.5,1,0,1,3,3,0,0,1
U00812,rabbit,Holland Lop,3-6,paid_ad,mobile,Sunday,0,0,none,2.78,1,4.8,2.3,1,1,0,0,0,0,0,0
U00813,dog,Poodle,6-12,organic,tablet,Friday,0,0,awareness,23.85,4,4.7,61.3,1,0,1,3,2,0,0,1
U00814,bird,Parakeet,6-12,social_media,desktop,Sunday,1,0,seasonal,5.98,6,3.8,1.0,1,1,1,1,1,0,0,1
U00815,bird,Parakeet,12-24,social_media,desktop,Friday,1,0,awareness,3.58,3,4.2,17.3,1,1,1,2,0,0,0,1
U00816,cat,Siamese,0-3,referral,mobile,Sunday,1,0,awareness,8.0,2,4.8,23.5,0,1,0,0,0,0,0,0
U00817,cat,Persian,3-6,social_media,tablet,Thursday,1,0,none,1.56,1,5.0,4.9,1,0,1,3,2,0,0,1
U00818,dog,German Shepherd,3-6,organic,desktop,Wednesday,1,1,none,4.17,9,4.5,7.8,1,1,1,3,2,0,0,1
U00819,dog,Beagle,6-12,organic,mobile,Sunday,0,0,none,3.41,4,3.1,1.3,1,0,1,5,1,0,0,1
U00820,dog,Bulldog,24+,email,desktop,Thursday,1,0,seasonal,5.48,3,4.8,6.7,1,1,1,2,1,0,0,1
U00821,rabbit,Dutch,12-24,email,mobile,Friday,0,0,none,8.88,1,4.0,6.4,1,1,0,0,0,0,0,0
U00822,dog,Beagle,12-24,social_media,mobile,Wednesday,0,0,seasonal,1.58,2,3.7,1.0,1,0,1,0,3,0,0,1
U00823,dog,Poodle,3-6,social_media,desktop,Saturday,0,0,none,0.5,5,3.6,4.6,1,0,1,5,0,1,0,1
U00824,dog,Poodle,3-6,organic,desktop,Sunday,0,1,retargeting,19.36,3,4.6,39.4,0,0,1,2,2,0,0,1
U00825,cat,Siamese,6-12,social_media,mobile,Monday,0,0,seasonal,1.11,4,4.8,16.9,1,1,0,0,0,0,0,0
U00826,bird,Canary,12-24,social_media,mobile,Sunday,0,0,none,1.67,7,4.4,1.0,1,0,0,0,0,0,0,0
U00827,dog,Chihuahua,24+,organic,tablet,Monday,0,0,retargeting,4.92,1,3.1,10.9,1,0,1,6,1,0,0,1
U00828,dog,Poodle,3-6,organic,desktop,Thursday,1,0,none,29.05,2,5.0,6.4,1,1,1,1,0,1,0,1
U00829,cat,Maine Coon,6-12,organic,desktop,Tuesday,1,0,none,5.98,3,4.1,62.8,1,1,1,2,2,0,0,1
U00830,cat,Bengal,12-24,organic,mobile,Saturday,0,0,none,2.7,1,4.7,44.5,0,1,1,3,2,0,0,1
U00831,dog,Bulldog,24+,email,mobile,Monday,1,0,retargeting,3.99,5,4.4,17.4,0,1,0,0,0,0,0,0
U00832,cat,Bengal,12-24,organic,mobile,Friday,0,0,none,16.08,3,3.7,1.0,0,1,0,0,0,0,0,0
U00833,dog,Mixed,3-6,organic,mobile,Wednesday,1,1,none,7.75,4,4.8,2.4,1,1,0,0,0,0,0,0
U00834,dog,German Shepherd,12-24,organic,mobile,Tuesday,0,0,seasonal,0.84,8,3.6,21.4,1,1,0,0,0,0,0,0
U00835,cat,Bengal,3-6,referral,mobile,Saturday,0,0,none,7.4,1,5.0,13.8,1,0,0,0,0,0,0,0
U00836,cat,Mixed,24+,paid_ad,desktop,Tuesday,0,0,awareness,14.35,3,5.0,4.0,1,1,1,2,3,0,0,1
U00837,bird,Mixed,3-6,organic,mobile,Wednesday,0,0,seasonal,4.11,1,3.1,1.7,1,1,0,0,0,0,0,0
U00838,dog,Labrador,0-3,social_media,desktop,Wednesday,0,0,none,8.35,5,3.3,6.8,0,1,0,0,0,0,0,0
U00839,cat,Persian,12-24,organic,mobile,Friday,0,0,none,2.65,2,3.5,31.4,0,0,1,2,1,1,1,0
U00840,cat,Ragdoll,3-6,social_media,mobile,Saturday,0,0,retargeting,4.67,3,3.7,11.6,1,1,1,3,1,0,0,1
U00841,dog,German Shepherd,12-24,organic,mobile,Monday,0,1,none,6.09,8,4.3,5.2,1,1,1,2,1,0,0,1
U00842,cat,Bengal,0-3,email,mobile,Wednesday,0,0,none,0.6,1,3.7,1.4,1,0,0,0,0,0,0,0
U00843,dog,German Shepherd,24+,social_media,mobile,Thursday,1,1,awareness,1.35,1,4.9,3.0,1,1,0,0,0,0,0,0
U00844,reptile,Mixed,12-24,paid_ad,tablet,Wednesday,0,1,retargeting,1.08,4,4.0,8.1,1,1,1,5,2,0,0,1
U00845,dog,Bulldog,6-12,organic,desktop,Sunday,0,0,none,14.35,4,4.1,21.2,1,1,1,5,0,1,0,1
U00846,cat,Persian,6-12,paid_ad,mobile,Saturday,1,0,none,5.18,1,4.3,10.0,0,1,0,0,0,0,0,0
U00847,dog,Labrador,0-3,paid_ad,mobile,Friday,1,0,none,2.73,6,3.9,9.6,1,1,1,3,1,1,1,0
U00848,reptile,Mixed,0-3,organic,desktop,Wednesday,0,0,none,10.49,4,4.3,4.9,1,1,1,3,2,0,0,1
U00849,cat,Sphynx,0-3,social_media,desktop,Saturday,1,0,retargeting,9.84,5,3.2,4.3,1,0,1,0,1,1,0,1
U00850,cat,Ragdoll,12-24,organic,mobile,Sunday,0,0,none,11.14,1,4.0,16.7,1,1,0,0,0,0,0,0
U00851,dog,Poodle,12-24,organic,desktop,Friday,0,1,awareness,0.62,5,3.7,18.8,1,1,1,3,1,1,1,0
U00852,cat,Maine Coon,12-24,organic,desktop,Saturday,0,0,awareness,5.55,5,3.4,48.9,1,1,0,0,0,0,0,0
U00853,dog,Mixed,6-12,email,desktop,Saturday,0,0,none,9.57,2,3.1,34.5,0,1,0,0,0,0,0,0
U00854,bird,Mixed,3-6,social_media,desktop,Friday,0,0,none,1.4,6,4.6,13.2,1,1,0,0,0,0,0,0
U00855,dog,Bulldog,24+,referral,desktop,Wednesday,1,0,none,3.09,8,3.2,14.2,1,0,1,3,3,1,1,0
U00856,dog,Poodle,6-12,organic,tablet,Saturday,0,1,none,3.53,1,3.3,7.5,1,1,1,1,2,0,0,1
U00857,dog,Golden Retriever,0-3,referral,mobile,Tuesday,1,0,awareness,7.2,5,3.3,54.2,1,0,0,0,0,0,0,0
U00858,cat,Mixed,12-24,organic,desktop,Saturday,0,0,retargeting,5.31,4,5.0,37.3,1,0,0,0,0,0,0,0
U00859,cat,Ragdoll,12-24,paid_ad,desktop,Saturday,0,1,none,5.3,4,3.5,1.0,1,1,1,4,3,0,0,1
U00860,dog,Mixed,12-24,social_media,desktop,Saturday,0,1,awareness,4.4,8,3.4,7.0,1,1,1,4,0,0,0,1
U00861,rabbit,Mini Rex,24+,organic,tablet,Thursday,1,1,seasonal,1.3,4,4.9,7.7,1,1,1,3,3,1,1,0
U00862,cat,Siamese,3-6,paid_ad,mobile,Tuesday,0,1,none,11.67,3,4.3,4.7,1,1,1,4,0,1,1,0
U00863,cat,Bengal,12-24,social_media,mobile,Monday,1,0,awareness,1.74,3,4.4,8.7,1,1,1,4,0,1,1,0
U00864,cat,Siamese,24+,email,mobile,Saturday,1,0,retargeting,3.81,1,4.6,9.0,1,1,1,6,2,1,0,1
U00865,cat,Maine Coon,12-24,email,mobile,Sunday,0,0,none,0.73,4,4.1,22.5,0,1,0,0,0,0,0,0
U00866,cat,Mixed,12-24,social_media,mobile,Saturday,1,0,retargeting,2.59,2,4.1,36.2,1,1,1,2,1,1,0,1
U00867,dog,Poodle,3-6,social_media,desktop,Tuesday,1,0,seasonal,18.26,8,5.0,11.3,1,1,1,5,2,0,0,1
U00868,dog,German Shepherd,3-6,paid_ad,mobile,Sunday,0,1,none,24.55,2,4.4,4.5,1,1,1,4,1,0,0,1
U00869,bird,Mixed,12-24,organic,desktop,Sunday,0,0,retargeting,2.69,3,4.4,11.5,1,1,1,4,3,1,0,1
U00870,bird,Cockatiel,0-3,email,desktop,Thursday,0,1,none,1.0,8,3.2,2.9,0,1,0,0,0,0,0,0
U00871,dog,Golden Retriever,0-3,paid_ad,mobile,Friday,0,0,none,1.72,5,3.2,6.5,1,1,1,1,3,1,0,1
U00872,dog,Labrador,6-12,organic,mobile,Saturday,0,0,awareness,1.8,3,4.0,11.5,0,1,0,0,0,0,0,0
U00873,cat,Mixed,3-6,organic,desktop,Saturday,0,0,none,8.07,6,4.5,45.5,0,0,1,4,1,0,0,1
U00874,cat,Bengal,12-24,paid_ad,desktop,Sunday,1,0,awareness,5.35,7,4.5,9.5,0,0,1,4,0,0,0,1
U00875,dog,Labrador,24+,social_media,desktop,Tuesday,0,0,none,11.41,4,4.6,1.0,0,1,1,0,2,1,0,1
U00876,dog,Bulldog,3-6,social_media,desktop,Friday,1,0,retargeting,9.42,5,4.4,1.8,0,1,1,0,2,0,0,1
U00877,cat,Siamese,3-6,organic,tablet,Saturday,0,0,awareness,1.88,4,3.2,7.6,1,1,0,0,0,0,0,0
U00878,cat,Persian,6-12,social_media,desktop,Sunday,0,1,awareness,11.96,5,4.7,2.8,1,1,1,2,3,1,0,1
U00879,dog,Beagle,6-12,organic,tablet,Sunday,1,0,none,12.22,3,4.5,5.9,0,0,0,0,0,1,1,0
U00880,dog,Chihuahua,24+,social_media,desktop,Sunday,0,0,none,7.12,4,3.7,30.7,0,0,1,0,1,1,0,1
U00881,dog,Chihuahua,6-12,paid_ad,desktop,Friday,0,0,none,20.49,6,3.8,17.5,1,0,1,4,1,0,0,1
U00882,cat,Persian,3-6,organic,mobile,Sunday,0,0,retargeting,6.95,4,4.1,15.2,1,0,0,0,0,0,0,0
U00883,dog,German Shepherd,12-24,social_media,tablet,Thursday,0,1,none,5.88,1,5.0,7.5,1,0,0,0,0,0,0,0
U00884,dog,Poodle,12-24,referral,mobile,Thursday,0,1,awareness,10.77,1,4.5,22.1,1,1,1,3,1,1,1,0
U00885,rabbit,Mixed,6-12,email,desktop,Wednesday,0,1,none,5.5,6,4.7,97.2,1,1,1,3,2,0,0,1
U00886,dog,Chihuahua,12-24,paid_ad,mobile,Saturday,1,0,retargeting,3.35,3,3.4,6.1,1,1,0,0,0,0,0,0
U00887,cat,Maine Coon,0-3,social_media,mobile,Sunday,0,0,awareness,2.0,3,4.0,16.5,1,0,0,0,0,0,0,0
U00888,dog,Golden Retriever,6-12,paid_ad,mobile,Wednesday,0,1,awareness,9.76,3,4.1,3.4,1,0,0,0,0,0,0,0
U00889,dog,Golden Retriever,12-24,organic,mobile,Monday,0,1,retargeting,0.6,5,3.1,1.6,1,1,1,3,2,0,0,1
U00890,dog,Golden Retriever,0-3,organic,mobile,Saturday,0,1,awareness,2.92,3,3.2,53.2,1,1,1,3,3,0,0,1
U00891,cat,Siamese,6-12,organic,desktop,Friday,0,1,retargeting,6.01,6,3.4,3.4,0,0,1,4,2,1,0,1
U00892,bird,Lovebird,3-6,social_media,mobile,Sunday,0,0,retargeting,2.83,1,4.8,1.6,1,0,0,0,0,0,0,0
U00893,rabbit,Holland Lop,6-12,paid_ad,mobile,Wednesday,0,0,awareness,3.69,1,4.6,9.9,1,1,0,0,0,0,0,0
U00894,dog,Chihuahua,0-3,social_media,mobile,Monday,1,1,seasonal,3.21,3,4.0,17.9,1,1,1,3,6,1,0,1
U00895,cat,Bengal,6-12,email,desktop,Friday,0,1,retargeting,2.32,3,4.6,1.0,0,1,0,0,0,1,1,0
U00896,dog,Labrador,6-12,paid_ad,mobile,Monday,1,1,awareness,8.85,1,4.0,7.6,1,1,1,2,1,1,1,0
U00897,dog,German Shepherd,0-3,email,mobile,Wednesday,0,0,none,4.88,1,4.8,9.5,1,0,0,0,0,0,0,0
U00898,bird,Mixed,3-6,social_media,mobile,Tuesday,0,0,awareness,6.84,6,3.6,10.2,1,0,1,4,4,1,0,1
U00899,dog,Labrador,0-3,email,desktop,Wednesday,1,0,none,2.52,2,3.2,7.7,1,0,1,4,0,1,0,1
U00900,dog,Beagle,6-12,social_media,mobile,Tuesday,1,0,awareness,4.61,3,3.1,2.5,1,1,1,3,4,0,0,1
U00901,dog,Labrador,3-6,organic,mobile,Sunday,0,0,awareness,5.7,2,3.9,18.7,1,1,1,2,3,1,0,1
U00902,dog,Golden Retriever,6-12,referral,mobile,Wednesday,1,1,awareness,2.2,5,3.6,15.2,0,0,1,3,3,1,1,0
U00903,dog,Bulldog,6-12,organic,tablet,Thursday,1,0,retargeting,10.87,5,4.9,1.0,1,1,0,0,0,0,0,0
U00904,cat,Mixed,0-3,organic,mobile,Sunday,1,0,retargeting,0.5,2,4.8,13.9,1,1,0,0,0,0,0,0
U00905,cat,Ragdoll,12-24,paid_ad,desktop,Saturday,0,0,none,7.05,6,3.9,21.0,1,1,1,3,1,0,0,1
U00906,bird,Cockatiel,0-3,social_media,mobile,Friday,1,0,none,3.33,5,3.0,2.0,1,1,0,0,0,0,0,0
U00907,rabbit,Mixed,12-24,email,mobile,Saturday,1,0,awareness,2.67,1,3.2,21.6,0,1,1,6,0,1,1,0
U00908,dog,German Shepherd,6-12,social_media,mobile,Saturday,1,1,awareness,4.52,2,3.4,4.5,0,1,1,3,3,0,0,1
U00909,dog,Golden Retriever,3-6,social_media,mobile,Sunday,1,0,retargeting,0.83,7,3.8,17.0,0,1,1,2,1,1,0,1
U00910,dog,Poodle,12-24,organic,mobile,Saturday,1,0,none,5.25,3,4.6,16.6,1,0,1,5,2,1,1,0
U00911,cat,Mixed,6-12,social_media,mobile,Sunday,0,1,none,1.86,2,4.7,12.5,1,1,1,6,1,0,0,1
U00912,dog,Mixed,6-12,social_media,mobile,Friday,0,0,awareness,2.74,3,5.0,3.8,1,1,0,0,0,0,0,0
U00913,cat,Siamese,3-6,paid_ad,desktop,Wednesday,0,0,awareness,3.16,2,4.1,4.8,0,1,1,4,0,0,0,1
U00914,cat,Mixed,3-6,social_media,tablet,Sunday,0,0,none,4.18,5,4.9,9.6,1,1,1,1,1,0,0,1
U00915,cat,Siamese,6-12,referral,mobile,Friday,0,0,awareness,4.42,2,4.3,1.0,1,1,1,5,0,0,0,1
U00916,cat,Maine Coon,3-6,organic,desktop,Sunday,0,0,none,14.21,1,4.0,8.1,1,1,1,3,3,0,0,1
U00917,dog,Mixed,3-6,social_media,tablet,Monday,0,0,none,4.29,2,3.3,17.7,0,0,0,0,0,1,0,0
U00918,bird,Lovebird,12-24,email,desktop,Thursday,1,1,none,2.34,2,4.8,1.0,1,0,1,4,0,1,0,1
U00919,rabbit,Mini Rex,24+,referral,mobile,Sunday,1,0,awareness,2.34,5,4.8,20.1,1,0,1,4,1,0,0,1
U00920,dog,Chihuahua,6-12,organic,desktop,Wednesday,0,0,seasonal,9.11,4,4.8,8.5,1,1,1,2,0,0,0,1
U00921,bird,Parakeet,12-24,email,mobile,Sunday,1,0,none,1.49,2,4.9,10.0,1,0,1,5,2,0,0,1
U00922,cat,Sphynx,12-24,paid_ad,mobile,Sunday,0,0,none,2.43,3,4.6,3.8,0,1,1,6,3,0,0,1
U00923,bird,Canary,6-12,organic,mobile,Sunday,1,0,retargeting,2.9,2,3.0,8.0,0,0,1,3,1,0,0,1
U00924,rabbit,Mini Rex,6-12,paid_ad,mobile,Friday,1,1,seasonal,1.22,4,4.4,10.6,0,0,0,0,0,0,0,0
U00925,cat,Bengal,0-3,organic,mobile,Saturday,0,0,none,1.07,1,3.8,57.8,0,1,1,2,1,0,0,1
U00926,dog,Bulldog,6-12,paid_ad,mobile,Sunday,0,0,none,0.69,3,4.9,14.5,1,1,0,0,0,0,0,0
U00927,dog,Golden Retriever,3-6,referral,desktop,Saturday,0,1,none,3.39,6,4.6,14.9,1,0,0,0,0,0,0,0
U00928,cat,Ragdoll,24+,email,mobile,Saturday,1,0,none,0.5,3,4.6,86.9,0,1,1,7,4,1,0,1
U00929,cat,Persian,6-12,social_media,mobile,Sunday,1,0,awareness,3.99,2,3.2,1.0,0,1,1,0,4,1,1,0
U00930,dog,Mixed,6-12,organic,mobile,Saturday,0,0,seasonal,0.88,3,3.9,30.8,1,1,1,6,3,1,0,1
U00931,dog,Poodle,24+,referral,mobile,Sunday,0,0,retargeting,2.16,5,3.9,23.5,1,0,1,4,3,1,1,0
U00932,rabbit,Mixed,12-24,social_media,desktop,Monday,0,0,seasonal,1.88,3,4.0,1.0,1,1,0,0,0,0,0,0
U00933,reptile,Ball Python,3-6,organic,tablet,Tuesday,0,0,awareness,4.98,4,4.6,8.8,0,1,1,5,4,0,0,1
U00934,cat,Bengal,12-24,email,mobile,Thursday,1,0,seasonal,8.64,6,3.4,10.9,1,0,1,3,1,1,0,1
U00935,dog,German Shepherd,24+,social_media,mobile,Thursday,0,0,none,4.56,4,3.4,1.0,1,1,0,0,0,0,0,0
U00936,dog,Chihuahua,24+,organic,desktop,Saturday,1,1,none,6.1,5,4.7,8.9,1,0,1,4,3,0,0,1
U00937,dog,German Shepherd,3-6,organic,mobile,Tuesday,1,0,retargeting,5.03,1,4.7,31.8,1,0,1,3,3,1,0,1
U00938,bird,Lovebird,6-12,organic,desktop,Sunday,1,0,none,0.5,3,4.3,1.0,0,1,0,0,0,0,0,0
U00939,dog,Mixed,12-24,email,mobile,Wednesday,0,0,none,0.6,1,3.1,26.4,0,1,0,0,0,0,0,0
U00940,cat,Ragdoll,24+,email,mobile,Thursday,0,0,retargeting,0.5,2,4.4,27.4,1,1,0,0,0,0,0,0
U00941,dog,Poodle,0-3,social_media,mobile,Wednesday,0,0,none,0.5,5,3.2,1.0,1,0,0,0,0,0,0,0
U00942,cat,Sphynx,12-24,paid_ad,mobile,Friday,1,0,awareness,1.37,2,3.8,36.0,0,1,1,2,2,1,1,0
U00943,cat,Siamese,6-12,paid_ad,mobile,Monday,0,0,none,3.46,3,4.7,18.9,1,1,1,3,0,0,0,1
U00944,rabbit,Mixed,12-24,email,desktop,Tuesday,0,0,retargeting,0.73,6,3.1,42.2,1,1,1,4,3,0,0,1
U00945,dog,Poodle,12-24,organic,desktop,Saturday,1,0,none,21.33,1,4.3,39.7,1,1,1,2,2,0,0,1
U00946,dog,Bulldog,6-12,email,desktop,Tuesday,0,1,awareness,15.02,3,4.1,4.3,1,1,1,3,3,0,0,1
U00947,dog,Mixed,24+,social_media,desktop,Wednesday,0,0,none,27.79,5,3.8,10.9,0,1,1,3,1,0,0,1
U00948,bird,Cockatiel,3-6,email,mobile,Saturday,0,1,retargeting,0.5,2,3.4,10.1,1,1,0,0,0,0,0,0
U00949,bird,Mixed,3-6,email,desktop,Monday,0,1,awareness,11.44,7,3.3,18.5,1,0,1,2,5,0,0,1
